Id,Date,Year,Month,Country,Country_code,State_or_UT,State_Code,District,Dist_Code,Place,lat_new,lon_new,Source,Region,cluster_label
IND_824,"Sunday, September 23, 2012",2012,9,India,IN,Bihar,BR,Khagaria,KGR,,26.67,92.86,EMD,East,1
IND_825,"Sunday, September 23, 2012",2012,9,India,IN,Bihar,BR,Muzaffarpur,MZF,,26.67,92.86,EMD,East,1
IND_826,"Sunday, September 23, 2012",2012,9,India,IN,Bihar,BR,Patna,PTA,,25.61,85.06,EMD,East,2
IND_827,"Sunday, September 23, 2012",2012,9,India,IN,Bihar,BR,Siwan,SWN,,26.22,84.39,EMD,East,2
IND_828,"Sunday, September 23, 2012",2012,9,India,IN,Bihar,BR,Supaul,SPL,,26.12,86.59,EMD,East,2
IND_829,"Sunday, September 23, 2012",2012,9,India,IN,Jharkhand,JH,Sahibganj,SHB,,25.23,87.62,EMD,East,2
IND_830,"Sunday, September 23, 2012",2012,9,India,IN,Sikkim,SK,North Sikkim,NSK,,27.82,88.56,EMD,North East,1
IND_831,"Sunday, September 23, 2012",2012,9,India,IN,Uttar Pradesh,UP,Ballia,BLA,,25.88,83.89,EMD,North,2
IND_832,"Sunday, September 23, 2012",2012,9,India,IN,Uttar Pradesh,UP,Barabanki,BBK,,26.94,81.19,EMD,North,2
IND_833,"Sunday, September 23, 2012",2012,9,India,IN,Uttar Pradesh,UP,Ayodhya,AYD,,26.79,82.2,EMD,North,2
IND_834,"Sunday, September 23, 2012",2012,9,India,IN,West Bengal,WB,Murshidabad,MSD,,24.18,88.23,EMD,East,1
IND_835,"Sunday, September 23, 2012",2012,9,India,IN,Arunachal Pradesh,AR,West Siang,WSG,,28.19,94.32,EMD,North East,1
IND_836,"Sunday, September 23, 2012",2012,9,India,IN,Arunachal Pradesh,AR,East Siang,ESN,,28.07,95.43,EMD,North East,1
IND_837,"Sunday, September 23, 2012",2012,9,India,IN,Arunachal Pradesh,AR,Lohit,LHT,,27.95,96.16,EMD,North East,1
IND_838,"Sunday, September 23, 2012",2012,9,India,IN,Arunachal Pradesh,AR,Papum Pare,PPP,,27.36,94.03,EMD,North East,1
IND_839,"Thursday, August 23, 2012",2012,8,India,IN,Rajasthan,RJ,Dholpur,DLP,,26.69,77.88,EMD,North,2
IND_840,"Thursday, August 23, 2012",2012,8,India,IN,Rajasthan,RJ,Dausa,DSA,,26.9,76.34,EMD,North,2
IND_841,"Thursday, August 23, 2012",2012,8,India,IN,Rajasthan,RJ,Tonk,TNK,,26.17,75.76,EMD,North,2
IND_842,"Thursday, August 23, 2012",2012,8,India,IN,Rajasthan,RJ,Jhunjhunu,JJU,,28.12,75.4,EMD,North,2
IND_843,"Thursday, August 23, 2012",2012,8,India,IN,Rajasthan,RJ,Sikar,SKR,,27.61,75.15,EMD,North,2
IND_844,"Thursday, August 23, 2012",2012,8,India,IN,Rajasthan,RJ,Hanumangarh,HMG,,29.59,74.33,EMD,North,2
IND_845,"Thursday, August 23, 2012",2012,8,India,IN,Rajasthan,RJ,Bikaner,BKN,,28.03,73.33,EMD,North,2
IND_846,"Thursday, August 23, 2012",2012,8,India,IN,Arunachal Pradesh,AR,Anjaw,AJW,,27.98,96.85,EMD,North East,1
IND_847,"Thursday, August 23, 2012",2012,8,India,IN,Arunachal Pradesh,AR,Lower Dibang Valley,LDV,,28.22,95.51,EMD,North East,1
IND_848,"Thursday, August 23, 2012",2012,8,India,IN,Arunachal Pradesh,AR,Upper Siang,UPS,,28.89,94.88,EMD,North East,1
IND_849,"Tuesday, August 27, 2013",2013,8,India,IN,Madhya Pradesh,MP,Narmadapuram,NDP,Narmadapuram,22.75,77.71,EMD,Central,2
IND_850,"Sunday, June 23, 2013",2013,6,India ,IN,Assam,AS,Bongaigaon,BGG,,26.49,90.53,EMD,North East,1
IND_851,"Sunday, June 23, 2013",2013,6,India ,IN,Assam,AS,Dhemaji,DMJ,,27.48,94.53,EMD,North East,1
IND_852,"Sunday, June 23, 2013",2013,6,India ,IN,Assam,AS,Golaghat,GLG,,26.52,93.97,EMD,North East,1
IND_853,"Sunday, June 23, 2013",2013,6,India ,IN,Assam,AS,Jorhat,JHT,,26.75,94.2,EMD,North East,1
IND_854,"Sunday, June 23, 2013",2013,6,India ,IN,Assam,AS,Kamrup,KRP,,26.13,90.72,EMD,North East,1
IND_855,"Sunday, June 23, 2013",2013,6,India ,IN,Assam,AS,Karimganj,KMG,,24.87,92.36,EMD,North East,1
IND_856,"Sunday, June 23, 2013",2013,6,India ,IN,Assam,AS,Kokrajhar,KKJ,,26.4,90.27,EMD,North East,1
IND_857,"Sunday, June 23, 2013",2013,6,India ,IN,Assam,AS,Lakhimpur,LKM,,26.84,91.9,EMD,North East,1
IND_858,"Sunday, June 23, 2013",2013,6,India ,IN,Assam,AS,Morigaon,MRG,,26.25,92.33,EMD,North East,1
IND_859,"Sunday, June 23, 2013",2013,6,India ,IN,Assam,AS,Nagaon,NGN,,26.35,92.68,EMD,North East,1
IND_860,"Sunday, June 23, 2013",2013,6,India ,IN,Assam,AS,Sivasagar,SVG,,26.98,94.64,EMD,North East,1
IND_861,"Sunday, June 23, 2013",2013,6,India ,IN,Assam,AS,Tinsukia,TSK,,27.49,95.35,EMD,North East,1
IND_862,"Thursday, August 22, 2013",2013,8,India ,IN,Madhya Pradesh,MP,Bhopal,BHP,,23.22,77.41,EMD,Central,2
IND_863,"Thursday, August 22, 2013",2013,8,India ,IN,Madhya Pradesh,MP,Hoshangabad,HSG,,22.75,77.69,EMD,Central,2
IND_864,"Thursday, August 22, 2013",2013,8,India ,IN,Madhya Pradesh,MP,Jabalpur,JBP,,23.18,79.96,EMD,Central,2
IND_865,"Thursday, August 22, 2013",2013,8,India ,IN,Madhya Pradesh,MP,Narsinghpur,NSP,,22.95,79.2,EMD,Central,2
IND_866,"Thursday, August 22, 2013",2013,8,India ,IN,Madhya Pradesh,MP,Seoni,SNI,,22.09,79.55,EMD,Central,2
IND_867,"Tuesday, July 9, 2013",2013,7,India ,IN,Uttar Pradesh,UP,Bahraich,BHH,,27.58,81.6,EMD,North,2
IND_868,"Tuesday, July 9, 2013",2013,7,India ,IN,Uttar Pradesh,UP,Barabanki,BBK,,26.94,81.19,EMD,North,2
IND_869,"Tuesday, July 9, 2013",2013,7,India ,IN,Uttar Pradesh,UP,Basti,BST,,26.81,82.76,EMD,North,2
IND_870,"Tuesday, July 9, 2013",2013,7,India ,IN,Uttar Pradesh,UP,Faizabad,FZB,,26.77,82.15,EMD,North,2
IND_871,"Tuesday, July 9, 2013",2013,7,India ,IN,Uttar Pradesh,UP,Gonda,GND,,27.14,81.96,EMD,North,2
IND_872,"Tuesday, July 9, 2013",2013,7,India ,IN,Uttar Pradesh,UP,Gorakhpur,GRK,,26.73,83.34,EMD,North,2
IND_873,"Tuesday, July 9, 2013",2013,7,India ,IN,Uttar Pradesh,UP,Kushinagar,KSN,,26.74,83.89,EMD,North,2
IND_874,"Tuesday, July 9, 2013",2013,7,India ,IN,Uttar Pradesh,UP,Raebareli,RBL,,26.24,81.25,EMD,North,2
IND_875,"Tuesday, July 9, 2013",2013,7,India ,IN,Uttar Pradesh,UP,Shravasti,SVS,,27.51,82.04,EMD,North,2
IND_876,"Tuesday, July 9, 2013",2013,7,India ,IN,Uttar Pradesh,UP,Sitapur,STP,,27.57,80.68,EMD,North,2
IND_877,"Tuesday, July 9, 2013",2013,7,India ,IN,Uttar Pradesh,UP,Sultanpur,SLT,,26.26,82.08,EMD,North,2
IND_878,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Sultanpur,SLT,,26.26,82.08,EMD,North,2
IND_879,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Sitapur,STP,,27.57,80.68,EMD,North,2
IND_880,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Raebareli,RBL,,26.24,81.25,EMD,North,2
IND_881,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Barabanki,BBK,,26.94,81.19,EMD,North,2
IND_882,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Ayodhya,AYD,,26.79,82.2,EMD,North,2
IND_883,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Gorakhpur,GRK,,26.73,83.34,EMD,North,2
IND_884,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Basti,BST,,26.81,82.76,EMD,North,2
IND_885,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Kushinagar,KSN,,26.74,83.89,EMD,North,2
IND_886,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Bahraich,BHH,,27.58,81.6,EMD,North,2
IND_887,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Gonda,GND,,27.14,81.96,EMD,North,2
IND_888,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Shravasti,SVS,,27.51,82.04,EMD,North,2
IND_889,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Sultanpur,SLT,,26.26,82.08,EMD,North,2
IND_890,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Sitapur,STP,,27.57,80.68,EMD,North,2
IND_891,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Raebareli,RBL,,26.24,81.25,EMD,North,2
IND_892,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Barabanki,BBK,,26.94,81.19,EMD,North,2
IND_893,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Ayodhya,AYD,,26.79,82.2,EMD,North,2
IND_894,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Gorakhpur,GRK,,26.73,83.34,EMD,North,2
IND_895,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Basti,BST,,26.81,82.76,EMD,North,2
IND_896,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Kushinagar,KSN,,26.74,83.89,EMD,North,2
IND_897,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Bahraich,BHH,,27.58,81.6,EMD,North,2
IND_898,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Gonda,GND,,27.14,81.96,EMD,North,2
IND_899,"Wednesday, July 10, 2013",2013,7,India,IN,Uttar Pradesh,UP,Shravasti,SVS,,27.51,82.04,EMD,North,2
IND_900,"Tuesday, August 27, 2013",2013,8,India,IN,Madhya Pradesh,MP,Bhopal,BHP,,23.22,77.41,EMD,Central,2
IND_901,"Tuesday, August 27, 2013",2013,8,India,IN,Madhya Pradesh,MP,Seoni,SNI,,22.09,79.55,EMD,Central,2
IND_902,"Tuesday, August 27, 2013",2013,8,India,IN,Madhya Pradesh,MP,Narsinghpur,NSP,,22.95,79.2,EMD,Central,2
IND_903,"Tuesday, August 27, 2013",2013,8,India,IN,Madhya Pradesh,MP,Jabalpur,JBP,,23.18,79.96,EMD,Central,2
IND_904,"Monday, July 15, 2013",2013,7,India,IN,Assam,AS,Dhemaji,DMJ,,27.48,94.53,EMD,North East,1
IND_905,"Monday, July 15, 2013",2013,7,India,IN,Assam,AS,Tinsukia,TSK,,27.49,95.35,EMD,North East,1
IND_906,"Monday, July 15, 2013",2013,7,India,IN,Assam,AS,Nagaon,NGN,,26.35,92.68,EMD,North East,1
IND_907,"Monday, July 15, 2013",2013,7,India,IN,Assam,AS,Golaghat,GLG,,26.52,93.97,EMD,North East,1
IND_908,"Monday, July 15, 2013",2013,7,India,IN,Assam,AS,Jorhat,JHT,,26.75,94.2,EMD,North East,1
IND_909,"Monday, July 15, 2013",2013,7,India,IN,Assam,AS,Kamrup,KRP,,26.13,90.72,EMD,North East,1
IND_910,"Monday, July 15, 2013",2013,7,India,IN,Assam,AS,Karimganj,KMG,,24.87,92.36,EMD,North East,1
IND_911,"Monday, July 15, 2013",2013,7,India,IN,Uttar Pradesh,UP,Lakhimpur Kheri,LKH,,27.94,80.76,EMD,North,2
IND_912,"Monday, July 15, 2013",2013,7,India,IN,Assam,AS,Morigaon,MRG,,26.25,92.33,EMD,North East,1
IND_913,"Monday, July 15, 2013",2013,7,India,IN,Assam,AS,Sivasagar,SVG,,26.98,94.64,EMD,North East,1
IND_914,"Monday, July 15, 2013",2013,7,India,IN,Assam,AS,Bongaigaon,BGG,,26.49,90.53,EMD,North East,1
IND_915,"Monday, July 15, 2013",2013,7,India,IN,Assam,AS,Chirang,CRN,,26.64,90.64,EMD,North East,1
IND_916,"Monday, July 15, 2013",2013,7,India,IN,Assam,AS,Kokrajhar,KKJ,,26.4,90.27,EMD,North East,1
