Id,Date,Year,Month,Country,Country_code,State_or_UT,State_Code,District,Dist_Code,Place,lat_new,lon_new,Source
IND_001,"Saturday, June 10, 2000",2000,6,India,IN,Arunachal Pradesh,AR,East Siang,ESN,"Along, Boleng villages",28.07,95.43,EMD
IND_002,"Saturday, June 10, 2000",2000,6,India,IN,Arunachal Pradesh,AR,East Siang,ESN,"Pasighat, Sika-bamin, Komlighat, Raneghat",28.07,95.43,EMD
IND_003,"Saturday, June 10, 2000",2000,6,India,IN,Arunachal Pradesh,AR,Lohit,LHT,"Tezu, Mahadevpur villages",27.95,96.16,EMD
IND_004,"Saturday, June 10, 2000",2000,6,India,IN,Arunachal Pradesh,AR,Upper Siang,UPS,"Yingkiang,Tuting villages",28.62,95.01,EMD
IND_005,"Saturday, June 10, 2000",2000,6,India,IN,Assam,AS,Golaghat,GLG,,26.52,93.97,EMD
IND_006,"Saturday, June 10, 2000",2000,6,India,IN,Assam,AS,Nagaon,NGN,,26.35,92.68,EMD
IND_007,"Saturday, July 15, 2000",2000,7,India,IN,Arunachal Pradesh,AR,East Siang,ESN,,28.07,95.43,EMD
IND_008,"Saturday, July 15, 2000",2000,7,India,IN,Arunachal Pradesh,AR,West Siang,WSG,,28.19,94.32,EMD
IND_009,"Saturday, July 15, 2000",2000,7,India,IN,Arunachal Pradesh,AR,Upper Siang,UPS,,28.89,94.88,EMD
IND_010,"Saturday, July 15, 2000",2000,7,India,IN,Arunachal Pradesh,AR,Lower Dibang Valley,LDV,,28.22,95.51,EMD
IND_011,"Thursday, August 31, 2000",2000,8,India,IN,Telangana,TG,Adilabad,ALD,,19.66,78.50,EMD
IND_012,"Thursday, August 31, 2000",2000,8,India,IN,Andhra Pradesh,AP,Kadapa,KDP,,14.47,78.79,EMD
IND_013,"Thursday, August 31, 2000",2000,8,India,IN,Andhra Pradesh,AP,East Godavari,EGD,,17.37,81.08,EMD
IND_014,"Thursday, August 31, 2000",2000,8,India,IN,Andhra Pradesh,AP,Guntur,GTR,,16.31,80.44,EMD
IND_015,"Thursday, August 31, 2000",2000,8,India,IN,Telangana,TG,Hyderabad,HDR,,17.41,78.24,EMD
IND_016,"Thursday, August 31, 2000",2000,8,India,IN,Telangana,TG,Karimnagar,KMN,,18.44,79.13,EMD
IND_017,"Thursday, August 31, 2000",2000,8,India,IN,Telangana,TG,Khammam,KMM,,17.25,80.15,EMD
IND_018,"Thursday, August 31, 2000",2000,8,India,IN,Andhra Pradesh,AP,Krishna,KSH,,16.42,80.11,EMD
IND_019,"Thursday, August 31, 2000",2000,8,India,IN,Andhra Pradesh,AP,Kurnool,KNL,,15.83,78.04,EMD
IND_020,"Thursday, August 31, 2000",2000,8,India,IN,Telangana,TG,Mahabubnagar,MHB,,16.75,77.98,EMD
IND_021,"Thursday, August 31, 2000",2000,8,India,IN,Telangana,TG,Medak,MDK,,18.05,78.25,EMD
IND_022,"Thursday, August 31, 2000",2000,8,India,IN,Telangana,TG,Nalgonda,NAL,,17.06,79.24,EMD
IND_023,"Thursday, August 31, 2000",2000,8,India,IN,Andhra Pradesh,AP,Potti Sriramulu Nellore,PSN,,14.29,79.01,EMD
IND_024,"Thursday, August 31, 2000",2000,8,India,IN,Telangana,TG,Nizamabad,NZM,,18.68,78.06,EMD
IND_025,"Thursday, August 31, 2000",2000,8,India,IN,Andhra Pradesh,AP,Prakasam,PKS,,15.64,78.95,EMD
IND_026,"Thursday, August 31, 2000",2000,8,India,IN,Telangana,TG,Rangareddy,RGR,,17.13,78.05,EMD
IND_027,"Thursday, August 31, 2000",2000,8,India,IN,Andhra Pradesh,AP,Visakhapatnam,VSK,,17.74,83.22,EMD
IND_028,"Thursday, August 31, 2000",2000,8,India,IN,Telangana,TG,Warangal,WRG,,17.95,79.59,EMD
IND_029,"Thursday, August 31, 2000",2000,8,India,IN,Andhra Pradesh,AP,West Godavari,WGD,,16.92,81.34,EMD
IND_030,"Wednesday, August 30, 2000",2000,8,India,IN,Bihar,BR,Katihar,KHR,,25.55,87.56,EMD
IND_031,"Wednesday, August 30, 2000",2000,8,India,IN,Bihar,BR,Sitamarhi,SMH,,26.58,85.46,EMD
IND_032,"Wednesday, August 30, 2000",2000,8,India,IN,Himachal Pradesh,HP,Kinnaur,KNR,,31.63,78.12,EMD
IND_033,"Wednesday, August 30, 2000",2000,8,India,IN,Uttarakhand,UT,Pithoragarh,PRG,,29.58,80.22,EMD
IND_034,"Wednesday, August 30, 2000",2000,8,India,IN,Uttarakhand,UT,Nainital,NNT,,29.39,79.45,EMD
IND_035,"Wednesday, August 30, 2000",2000,8,India,IN,Gujarat,GJ,Ahmedabad,AMD,,23.02,72.57,EMD
IND_036,"Wednesday, August 30, 2000",2000,8,India,IN,West Bengal,WB,Hooghly,HGL,,22.89,88.38,EMD
IND_037,"Wednesday, August 30, 2000",2000,8,India,IN,West Bengal,WB,Purba Bardhaman,PBB,,23.23,87.86,EMD
IND_038,"Wednesday, August 30, 2000",2000,8,India,IN,West Bengal,WB,Nadia,NIA,,23.48,87.81,EMD
IND_039,"Wednesday, August 30, 2000",2000,8,India,IN,West Bengal,WB,Murshidabad,MSD,,24.18,88.23,EMD
IND_040,"Wednesday, August 30, 2000",2000,8,India,IN,West Bengal,WB,Malda,MLD,,25.01,88.14,EMD
IND_041,"Wednesday, August 30, 2000",2000,8,India,IN,West Bengal,WB,Howrah,HWR,,22.60,88.26,EMD
IND_042,"Wednesday, August 30, 2000",2000,8,India,IN,West Bengal,WB,Birbhum,BRB,,24.06,87.23,EMD
IND_043,"Wednesday, August 30, 2000",2000,8,India,IN,West Bengal,WB,Bankura,BNK,,23.23,87.08,EMD
IND_044,"Wednesday, August 30, 2000",2000,8,India,IN,West Bengal,WB,North 24 Parganas,NHP,,22.62,88.4,EMD
IND_045,"Wednesday, August 30, 2000",2000,8,India,IN,West Bengal,WB,Paschim Medinipur,PCM,,22.43,87.28,EMD
IND_046,"Saturday, October 21, 2000",2000,10,India,IN,West Bengal,WB,Birbhum,BRB,,24.06,87.23,EMD
IND_047,"Saturday, October 21, 2000",2000,10,India,IN,West Bengal,WB,Purba Bardhaman,PBB,,23.23,87.86,EMD
IND_048,"Saturday, October 21, 2000",2000,10,India,IN,West Bengal,WB,Murshidabad,MSD,,24.18,88.23,EMD
IND_049,"Saturday, October 21, 2000",2000,10,India,IN,West Bengal,WB,Malda,MLD,,25.01,88.14,EMD
IND_050,"Saturday, October 21, 2000",2000,10,India,IN,Jharkhand,JH,Dumka,DMK,,24.28,87.27,EMD
IND_051,"Saturday, October 21, 2000",2000,10,India,IN,Jharkhand,JH,Sahibganj,SHB,,25.23,87.62,EMD
IND_052,"Saturday, October 21, 2000",2000,10,India,IN,Jharkhand,JH,Deoghar,DGR,,24.47,86.66,EMD
IND_053,"Saturday, October 21, 2000",2000,10,India,IN,Bihar,BR,Sheikhpura,SKP,,25.14,85.85,EMD
IND_054,"Saturday, October 21, 2000",2000,10,India,IN,Bihar,BR,Munger,MNG,,25.37,86.48,EMD
IND_055,"Saturday, October 21, 2000",2000,10,India,IN,Bihar,BR,Bhagalpur,BGP,,25.19,86.74,EMD
IND_056,"Saturday, October 21, 2000",2000,10,India,IN,Bihar,BR,Banka,BKA,,24.89,86.91,EMD
IND_057,"Thursday, October 19, 2000",2000,10,India,IN,West Bengal,WB,North 24 Parganas,NHP,,22.62,88.4,EMD
IND_058,"Tuesday, July 10, 2001",2001,7,India,IN,Odisha,OR,Angul,AGL,Athmalik village,20.85,85.13,EMD
IND_059,"Tuesday, July 10, 2001",2001,7,India,IN,Odisha,OR,Khordha,KRD,Balipatna villages,20.18,85.67,EMD
IND_060,"Tuesday, July 10, 2001",2001,7,India,IN,Odisha,OR,Cuttack,CTK,"Banki, Kantapada villages",20.46,85.88,EMD
IND_061,"Friday, June 15, 2001",2001,6,India,IN,Maharashtra,MH,Mumbai Suburban,MBS,Bhandup area,19.16,72.78,EMD
IND_062,"Friday, June 15, 2001",2001,6,India,IN,Kerala,KL,Kasaragod,KSG,Hosdurg borough (Kanhangad city ),12.5,74.99,EMD
IND_063,"Tuesday, July 10, 2001",2001,7,India,IN,Odisha,OR,Puri,PRI,"Kakatpur, Astaranga, Kanas, Delanga villages",19.81,85.80,EMD
IND_064,"Tuesday, July 10, 2001",2001,7,India,IN,Odisha,OR,Kendrapara,KDR,"Marshagal, Mahakalpada villages",20.50,86.42,EMD
IND_065,"Friday, June 22, 2001",2001,6,India,IN,Assam,AS,Karimganj,KMG,Patharkandi village,24.87,92.36,EMD
IND_066,"Friday, June 22, 2001",2001,6,India,IN,Assam,AS,Cachar,CCR,Silchar City,24.75,92.51,EMD
IND_067,"Saturday, September 15, 2001",2001,9,India,IN,Bihar,BR,Saran,SRN,,26.05,84.62,EMD
IND_068,"Saturday, September 15, 2001",2001,9,India,IN,Bihar,BR,Gopalganj,GPG,,26.48,84.43,EMD
IND_069,"Saturday, September 15, 2001",2001,9,India,IN,Bihar,BR,East Champaran (Motihari),ECM,,26.63,84.98,EMD
IND_070,"Saturday, September 15, 2001",2001,9,India,IN,Bihar,BR,Madhubani,MDB,,26.35,86.03,EMD
IND_071,"Friday, June 22, 2001",2001,6,India,IN,Tripura,TR,West Tripura,WTP,,23.92,91.25,EMD
IND_072,"Tuesday, July 10, 2001",2001,7,India,IN,Odisha,OR,Jajpur,JJP,,20.84,86.33,EMD
IND_073,"Tuesday, July 10, 2001",2001,7,India,IN,Odisha,OR,Jagatsinghpur,JSH,,20.26,86.17,EMD
IND_074,"Tuesday, July 10, 2001",2001,7,India,IN,Odisha,OR,Kalahandi,KLH,,20.13,85.07,EMD
IND_075,"Tuesday, July 10, 2001",2001,7,India,IN,Odisha,OR,Koraput,KPT,,18.81,82.71,EMD
IND_076,"Tuesday, July 10, 2001",2001,7,India,IN,Odisha,OR,Balangir,BLN,,20.70,83.48,EMD
IND_077,"Tuesday, July 10, 2001",2001,7,India,IN,Odisha,OR,Nayagarh,NYG,,20.12,85.11,EMD
IND_078,"Tuesday, July 10, 2001",2001,7,India,IN,Odisha,OR,Baleswar,BLS,,21.49,86.91,EMD
IND_079,"Tuesday, July 10, 2001",2001,7,India,IN,Odisha,OR,Bhadrak,BDK,,21.06,86.5,EMD
